STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-21,71,54
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-22,78,62
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-23,66,55
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-24,68,53
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-25,67,55
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-26,72,57
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-27,69,59
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-28,69,58
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-29,71,61
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-30,71,57
NLE00102479,"BERKHOUT, NL",52.6428,4.9789,-2,2017-07-31,70,57
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-01,72,55
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-02,71,55
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-03,72,61
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-04,69,61
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-05,71,56
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-06,73,58
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-07,79,57
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-08,81,58
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-09,73,55
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-10,78,56
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-11,71,61
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-12,82,64
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-13,87,65
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-14,88,65
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-15,82,62
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-16,70,59
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-17,71,58
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-18,69,59
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-19,67,56
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-20,68,52
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-21,70,51
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-22,69,51
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-23,67,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-24,74,50
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-25,74,53
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-26,65,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-27,69,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-28,70,60
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-29,64,56
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-09-30,65,51
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-01,65,48
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-02,59,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-03,66,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-04,64,51
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-05,57,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-06,56,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-07,59,52
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-08,59,44
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-09,59,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-10,56,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-11,57,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-12,52,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-13,51,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-14,54,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-15,58,48
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-16,66,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-17,62,48
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-18,55,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-19,56,43
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-20,55,44
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-21,57,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-22,51,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-23,54,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-24,49,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-25,50,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-26,56,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-27,59,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-28,60,47
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-29,60,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-10-31,61,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-01,58,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-02,54,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-03,54,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-04,50,44
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-05,52,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-06,51,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-07,44,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-08,40,28
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-09,40,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-10,41,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-11,43,28
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-12,41,29
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-13,42,31
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-14,46,30
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-15,56,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-16,57,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-17,52,44
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-18,48,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-19,48,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-20,51,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-21,57,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-22,55,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-23,51,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-24,48,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-25,45,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-26,45,28
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-27,49,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-28,41,28
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-29,40,22
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-11-30,49,23
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-01,50,43
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-02,49,31
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-03,46,27
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-04,40,25
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-05,39,23
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-06,42,25
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-07,48,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-08,52,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-09,52,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-10,49,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-11,51,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-12,47,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-13,46,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-14,48,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-15,46,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-16,46,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-17,48,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-18,50,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-19,47,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-20,39,27
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-21,44,31
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-22,46,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-23,47,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-24,50,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-25,54,48
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-26,53,43
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-27,49,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-28,38,29
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-29,31,26
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-30,39,26
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2016-12-31,41,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-01,38,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-02,44,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-03,45,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-04,46,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-05,39,24
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-06,32,21
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-07,38,30
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-08,45,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-09,44,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-10,45,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-11,50,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-12,46,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-13,43,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-14,41,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-15,38,26
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-16,38,23
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-17,33,20
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-18,29,21
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-19,41,22
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-20,41,23
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-21,40,23
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-22,39,20
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-23,38,21
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-24,38,31
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-25,33,25
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-26,32,23
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-27,40,24
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-28,49,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-29,43,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-30,45,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-01-31,42,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-01,44,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-02,55,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-03,53,43
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-04,45,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-05,43,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-06,43,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-07,39,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-08,34,30
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-09,31,28
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-10,29,25
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-11,33,29
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-12,36,30
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-13,42,29
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-14,48,31
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-15,55,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-16,49,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-17,47,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-18,48,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-19,50,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-20,52,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-21,51,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-22,50,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-23,51,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-24,47,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-25,48,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-26,51,44
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-27,50,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-02-28,44,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-01,48,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-02,47,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-03,48,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-04,56,43
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-05,52,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-06,50,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-07,48,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-08,50,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-09,54,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-10,53,31
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-11,55,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-12,59,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-13,54,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-14,56,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-15,56,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-16,62,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-17,51,44
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-18,53,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-19,56,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-20,52,47
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-21,49,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-22,55,34
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-23,56,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-24,56,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-25,56,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-26,53,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-27,64,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-28,68,38
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-29,58,51
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-30,71,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-03-31,71,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-01,57,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-02,60,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-03,56,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-04,62,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-05,54,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-06,53,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-07,58,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-08,60,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-09,69,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-10,56,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-11,56,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-12,53,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-13,54,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-14,56,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-15,53,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-16,51,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-17,52,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-18,52,35
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-19,49,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-20,54,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-21,57,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-22,53,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-23,53,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-24,54,43
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-25,50,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-26,52,32
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-27,51,33
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-28,53,40
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-29,57,36
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-04-30,67,41
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-01,58,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-02,60,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-03,58,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-04,55,47
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-05,52,46
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-06,64,44
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-07,60,47
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-08,60,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-09,56,37
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-10,58,39
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-11,73,42
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-12,69,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-13,65,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-14,68,47
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-15,69,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-16,78,61
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-17,83,61
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-18,69,55
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-19,62,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-20,64,48
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-21,68,45
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-22,75,49
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-23,66,53
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-24,70,50
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-25,72,48
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-26,78,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-27,87,62
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-28,74,58
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-29,80,60
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-30,67,60
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-05-31,69,52
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-01,73,48
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-02,77,55
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-03,72,56
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-04,66,52
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-05,70,53
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-06,64,52
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-07,65,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-08,73,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-09,66,55
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-10,74,53
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-11,80,55
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-12,66,58
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-13,68,53
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-14,75,50
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-15,78,58
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-16,65,56
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-17,73,59
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-18,81,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-19,86,62
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-20,77,60
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-21,80,57
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-22,83,62
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-23,71,61
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-24,68,62
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-25,67,60
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-26,67,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-27,73,53
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-28,73,58
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-29,70,57
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-06-30,67,54
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-07-01,69,56
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-07-02,67,51
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-07-03,72,51
NLE00102114,"SCHIPHOL, NL",52.3156,4.7903,-3,2017-07-04,73,56
